Price,abs_returns,sq_returns,rv_5,rv_10,rv_20,rv_60,target_20d
Ticker,,,,,,,
Date,,,,,,,
2016-08-29,0.004912279932165802,2.413049413195886e-05,0.060645491748624145,0.05152664463103532,0.057404675074738405,0.12388577375399391,0.13891956958263785
2016-08-30,0.0016502771653597857,2.7234147225079295e-06,0.05791254737513598,0.04487414215706022,0.052220718381417466,0.12364124709778056,0.14009730884543645
2016-08-31,0.0028482415578239707,8.11247997171552e-06,0.048968049699956016,0.045653303447469894,0.05278289121507711,0.12382538622819522,0.14345495606834557
2016-09-01,4.61460165522222e-05,2.129454843637965e-09,0.049003407173277495,0.04329289009244896,0.05270530830933383,0.12369832129084984,0.1461706298966848
2016-09-02,0.00449798347793474,2.02318553677739e-05,0.05628416268371782,0.05006315637799689,0.046681280130094135,0.1239089401582915,0.14540581706450562
2016-09-06,0.0030179065429804517,9.107759902164222e-06,0.04912167078161398,0.052424673862931766,0.047774419658325434,0.12219812707950538,0.1457751395838023
2016-09-07,9.135768195033347e-05,8.346226051338286e-09,0.04572656505322958,0.05147656829733862,0.04776577641638583,0.12091776361090249,0.14691914091380207
2016-09-08,0.0022855930605252695,5.2239356383212686e-06,0.04288835850450237,0.0451030987654123,0.04762775157982993,0.12095173609188264,0.14682654962848118
2016-09-09,0.024225773469545877,0.0005868881001977529,0.18590779600380172,0.13153484962086867,0.09679156338875365,0.13140423926046943,0.11769317463918579
2016-09-12,0.01424515653440011,0.00020292448468956214,0.2226264285205319,0.15494555254850742,0.11134175714444078,0.13429960427089854,0.10780992883148653
2016-09-13,0.014479850995881761,0.00020966608486293803,0.23285548572967818,0.1663560190332642,0.12101031214730511,0.1375848995134322,0.10475077484705889
2016-09-14,0.0003753400066138294,1.4088012056486948e-07,0.23245849661084303,0.16663493057526604,0.12019952295475206,0.1370468958438674,0.10477786624725759
2016-09-15,0.00994352768200365,9.887374276277289e-05,0.2577026373451368,0.17737542660421116,0.12612697778853493,0.13835012452518997,0.09913738155402183
2016-09-16,0.0038731465089704865,1.5001263879950267e-05,0.18110917393261497,0.17783687314713467,0.12609514209304457,0.1385762929760358,0.09824660255529144
2016-09-19,0.00018759579259116933,3.519218139790902e-08,0.13950945844642,0.17515566207904895,0.12615404667612543,0.1361303703227923,0.09898362380286445
2016-09-20,4.685169356153178e-05,2.1950811895836787e-09,0.08211184405461665,0.17349755621393007,0.1261631765851094,0.11240030399002321,0.10163125523110716
2016-09-21,0.011182388588867236,0.00012504581455242817,0.10583596868561188,0.1859208391783614,0.13301402525872855,0.10717936538275123,0.09344371327842547
2016-09-22,0.0062817987217573465,3.946099518067223e-05,0.09435543462128684,0.18916103872619028,0.13388067719764132,0.10207297946951553,0.09018419719248856
2016-09-23,0.0054940927058627015,3.0185054660613743e-05,0.10193705005527032,0.13900958453985546,0.13533391420359608,0.09758369172472235,0.08850549920777845
2016-09-26,0.008135207242839658,6.618159688395083e-05,0.1274570940929236,0.12769627634595052,0.1381897193877049,0.09559867490507343,0.08512459352007802
2016-09-27,0.0061886723076069235,3.829966493094081e-05,0.1325969943878426,0.10420047938669605,0.13891956958263785,0.09626358423523348,0.08285836220118956
2016-09-28,0.004951317258269003,2.4515542592032473e-05,0.11105527643180865,0.10480895629732404,0.14009730884543645,0.09530740614781696,0.08063277676066415
2016-09-29,0.00908864218436327,8.260341675538756e-05,0.116376351367785,0.1085500652255757,0.14345495606834557,0.09675397800484496,0.07475333323994074
2016-09-30,0.0075180830344662285,5.6521572513128935e-05,0.12986822109570137,0.11153019635547456,0.1461706298966848,0.09779128418999798,0.0691641601829018
2016-10-03,0.00240701701604859,5.793730915547458e-06,0.1115385823721026,0.1130466412776673,0.14540581706450562,0.09340164719340714,0.06899238919244181
2016-10-04,0.0051110660184176294,2.612299584462344e-05,0.11002012237790773,0.11728357535796666,0.1457751395838023,0.09381549298396447,0.07119322936553903
2016-10-05,0.0044158341701810815,1.949959141853884e-05,0.10830041399497882,0.10437905264863567,0.14691914091380207,0.09308488378476433,0.07058117394199843
2016-10-06,0.0006952318482363399,4.833473228021172e-07,0.08063118656748156,0.09843111625332172,0.14682654962848118,0.09309002990568055,0.07100609574956511
2016-10-07,0.0034354987289635388,1.180265151671009e-05,0.05985937767167982,0.09610755734022648,0.11769317463918579,0.09267987063237976,0.07070986731407394
2016-10-10,0.005194718962883762,2.6985105103344153e-05,0.07286499408154083,0.08927880934922446,0.10780992883148653,0.09324187280111466,0.10699272606688387
2016-10-11,0.01270983851467667,0.00016153999506915846,0.11597374197315062,0.10660954907428906,0.10475077484705889,0.09669942624870956,0.09847063333869761
2016-10-12,0.0013110626507853635,1.718885274284344e-06,0.10840376985298586,0.10240509064087726,0.10477786624725759,0.09672766811906226,0.10513444838465133
2016-10-13,0.0032809688550528007,1.0764756627826486e-05,0.1063187395939923,0.09393480871674031,0.09913738155402183,0.0965281324718814,0.10428662739072031
2016-10-14,0.0005162990242185914,2.6656468240906965e-07,0.10801307689299737,0.08249320781327511,0.09824660255529144,0.0962541514332122,0.10490780435780264
2016-10-17,0.0034780338832850663,1.2096719693278999e-05,0.08843631235765631,0.08300342100322901,0.09898362380286445,0.09599786366403973,0.1037036507805785
2016-10-18,0.0062427037141192755,3.89713496622786e-05,0.06323680439244832,0.08887176631261716,0.10163125523110716,0.09678418426611225,0.10486871911983309
2016-10-19,0.0026636435449497436,7.0949969345524365e-06,0.06534408509916018,0.08659001656636518,0.09344371327842547,0.09694807357116879,0.10518581972181862
2016-10-20,0.0018683302158695244,3.4906577955310636e-06,0.06075866711164809,0.0864492299838897,0.09018419719248856,0.09699606311873664,0.10573477725509348
2016-10-21,0.00046705590506696134,2.181412184579184e-07,0.06077493533035596,0.08543853955985309,0.08850549920777845,0.09696771667872024,0.10641157122496121
2016-10-24,0.004243730642726554,1.8009249768016328e-05,0.05031087007335475,0.08378287834346657,0.08512459352007802,0.09731914435611476,0.10833830718011078
2016-10-25,0.0033557099379318716,1.1260789187534726e-05,0.049662732205849984,0.05362304049893458,0.08285836220118956,0.09753880289735434,0.10700204196347107
2016-10-26,0.0020099553169066592,4.039920375961349e-06,0.04745485040099841,0.054533593914314414,0.08063277676066415,0.09673749190304352,0.10628052883163942
2016-10-27,0.0026706327852794227,7.132279473809327e-06,0.049216462746317385,0.0535787316722107,0.07475333323994074,0.09668146705376542,0.10528643017644213
2016-10-28,0.002959508817457993,8.758692440611607e-06,0.05025154674269594,0.05558098583589783,0.0691641601829018,0.09681730696897273,0.10653493268399793
2016-10-31,4.6959620353600895e-05,2.2052059437543273e-09,0.021325136287964917,0.05262699015985536,0.06899238919244181,0.0952392692243707,0.10632553478151514
2016-11-01,0.007271654531403145,5.2876959624075895e-05,0.04246071057866291,0.05203952472288841,0.07119322936553903,0.09628923966298318,0.10205600817061104
2016-11-02,0.00603684411457412,3.6443486863668186e-05,0.04616896972604398,0.051946450409243214,0.07058117394199843,0.09693498663221808,0.0998624233390504
2016-11-03,0.004587588310603938,2.104596650758989e-05,0.04526840956313039,0.05332143572111119,0.07100609574956511,0.09720802034368155,0.09680101447221653
2016-11-04,0.0011022045460786095,1.2148548613963537e-06,0.05004429291658056,0.05149855138522086,0.07070986731407394,0.09659653150241779,0.09653103144554137
2016-11-07,0.021817108800936923,0.0004759862364319193,0.1921370254794098,0.13092076330425098,0.10699272606688387,0.10705386792142987,0.06589126530071192
2016-11-08,0.004493995118621715,2.01959921261958e-05,0.17966008933017194,0.1325718092197655,0.09847063333869761,0.1073111929179276,0.07630544930345616
2016-11-09,0.010546006402111925,0.00011121825103338572,0.16561703058010804,0.1419667649861601,0.10513444838465133,0.10908306454691745,0.06997937763237952
2016-11-10,0.002492626926879343,6.213188996603959e-06,0.14248504352634075,0.1403539847621337,0.10428662739072031,0.10913631931459379,0.07142464967956087
2016-11-11,0.0023078051739200676,5.325964720772233e-06,0.14732507348550147,0.1397794387437289,0.10490780435780264,0.10913067213009604,0.07057590821309213
2016-11-14,0.0007853584568733239,6.167879057824485e-07,0.07625755740473199,0.139567789699487,0.1037036507805785,0.10910826549739464,0.07205012726438773
2016-11-15,0.007772570472600085,6.041285175153471e-05,0.08301009763510768,0.1321747079274459,0.10486871911983309,0.11028443161776912,0.07874802695809464
2016-11-16,0.0018801993229058233,3.5351494938555165e-06,0.06481632741891082,0.12534699136136368,0.10518581972181862,0.11027944134355995,0.07799114412784136
2016-11-17,0.0051274964239914,2.6291219578044593e-05,0.07016360659526359,0.11629904668643472,0.10573477725509348,0.11024538207245461,0.07829023386672063
2016-11-18,0.0022401218004702685,5.018145680942157e-06,0.06990910076156698,0.11803635763368449,0.10641157122496121,0.11034287040840694,0.07693258684785617
2016-11-21,0.007523232047132021,5.659902043499426e-05,0.07885451855134853,0.07313242252081839,0.10833830718011078,0.11128409404509423,0.0744211225820429
2016-11-22,0.001951166315963052,3.8070499925488284e-06,0.0679448908812874,0.07301705532591578,0.10700204196347107,0.11092500659532653,0.07608493747500467
2016-11-23,0.0005443755234927491,2.963447105780046e-07,0.06081099350461927,0.06010820299042842,0.10628052883163942,0.11085536897665114,0.07687046507320554
2016-11-25,0.0037079795875085957,1.3749112621380415e-05,0.0578282916569208,0.06070684329852914,0.10528643017644213,0.11087711483091892,0.07636579536384852
2016-11-28,0.004705513791089299,2.2141860038131586e-05,0.07113339993969547,0.06649680501845162,0.10653493268399793,0.11136813676310844,0.07314893877967525
2016-11-29,0.0019481678041703878,3.7953577932060706e-06,0.05107948225811507,0.06622695664198466,0.10632553478151514,0.11108172084950053,0.08109506817361899
2016-11-30,0.002401936305933433,5.769298017761146e-06,0.0535911428997405,0.0607567678486388,0.10205600817061104,0.11106579152793562,0.08021913932507972
2016-12-01,0.0036819806607024234,1.3556981585786653e-05,0.05818742903137603,0.06371431645682853,0.0998624233390504,0.11134755496048418,0.08020288018806557
